"freq,nrg_bal,siec,unit,geo\TIME_PERIOD"	2021	2022	2023	2024
"A,FC_IND_E,C0350,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,CZ"	5959.541	5188.797	3534.972	2591.283
"A,FC_IND_E,C0350,TJ_GCV,DE"	30456.602	31142.659	35444.767	36508.869
"A,FC_IND_E,C0350,TJ_GCV,DK"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,EA20"	63877.633	64690.337	67879.504	68921.671
"A,FC_IND_E,C0350,TJ_GCV,EA21"	63877.633	64690.337	67879.504	68921.671
"A,FC_IND_E,C0350,TJ_GCV,EE"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,EL"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,ES"	2815	2991.571	2806.834	2091.229
"A,FC_IND_E,C0350,TJ_GCV,EU27_2020"	83267.722	81417.866	81407.229	80115.467
"A,FC_IND_E,C0350,TJ_GCV,FI"	3917	3527	3682	3530
"A,FC_IND_E,C0350,TJ_GCV,FR"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,GE"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,HR"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,HU"	1649	486	0	0
"A,FC_IND_E,C0350,TJ_GCV,IE"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,IS"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,IT"	3495.444	3174.044	2393.489	3923.39
"A,FC_IND_E,C0350,TJ_GCV,LI"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,LT"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,LU"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,LV"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,MD"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,MK"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,NL"	6338.934	7497.685	7103.893	7428.866
"A,FC_IND_E,C0350,TJ_GCV,NO"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,PL"	8679.548	7492.732	6433.753	5244.451
"A,FC_IND_E,C0350,TJ_GCV,PT"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,RO"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,RS"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,SE"	3102	3560	3559	3358.062
"A,FC_IND_E,C0350,TJ_GCV,SI"	0	0	0	0
"A,FC_IND_E,C0350,TJ_GCV,SK"	7050	6861	7300	6406
"A,FC_IND_E,C0350,TJ_GCV,TR"	14682.012	15259.967	10582.207	12940.914
"A,FC_IND_E,C0350,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC_IND_E,C0350,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_E,C0350,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,AL"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,AT"	5077.429	4491.473	4386.284	4359.034
"A,FC_IND_E,C0350-0370,TJ_GCV,BA"	1856	1778	1275	: 
"A,FC_IND_E,C0350-0370,TJ_GCV,BE"	8135.1	6928.6	7236.9	8965
"A,FC_IND_E,C0350-0370,TJ_GCV,BG"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,CZ"	13757.558	11753.079	8234.549	5190.958
"A,FC_IND_E,C0350-0370,TJ_GCV,DE"	92013.541	93222.37	110670.759	100424.789
"A,FC_IND_E,C0350-0370,TJ_GCV,DK"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,EA20"	147374.856	150316.561	162734.775	154706.148
"A,FC_IND_E,C0350-0370,TJ_GCV,EA21"	147374.856	150316.561	162734.775	154706.148
"A,FC_IND_E,C0350-0370,TJ_GCV,EE"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,EL"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,ES"	4056	3959.607	3498.425	2944.396
"A,FC_IND_E,C0350-0370,TJ_GCV,EU27_2020"	191045.607	187415.597	191659.301	180404.145
"A,FC_IND_E,C0350-0370,TJ_GCV,FI"	6405	5608	5493	5058
"A,FC_IND_E,C0350-0370,TJ_GCV,FR"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,GE"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,HR"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,HU"	1649	486	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,IE"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,IS"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,IT"	4431.981	4003.785	2783.612	4771.376
"A,FC_IND_E,C0350-0370,TJ_GCV,LI"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,LT"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,LU"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,LV"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,MD"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,MK"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,NL"	9805.805	13156.726	11896.795	13266.553
"A,FC_IND_E,C0350-0370,TJ_GCV,NO"	2424.796	2794.31	2774.417	3096.52
"A,FC_IND_E,C0350-0370,TJ_GCV,PL"	18862.048	16120.332	14636.287	15011.223
"A,FC_IND_E,C0350-0370,TJ_GCV,PT"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,RO"	6300.145	5179.625	2494.69	1720.701
"A,FC_IND_E,C0350-0370,TJ_GCV,RS"	644.946	1040.431	1919.512	2133.081
"A,FC_IND_E,C0350-0370,TJ_GCV,SE"	3102	3560	3559	3775.115
"A,FC_IND_E,C0350-0370,TJ_GCV,SI"	0	0	0	0
"A,FC_IND_E,C0350-0370,TJ_GCV,SK"	17450	18946	16769	14917
"A,FC_IND_E,C0350-0370,TJ_GCV,TR"	25585.053	25111.591	20773.78	30133.152
"A,FC_IND_E,C0350-0370,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC_IND_E,C0350-0370,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_E,C0350-0370,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,AL"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,AT"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,BA"	0	0	0	: 
"A,FC_IND_E,C0360,TJ_GCV,BE"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,BG"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,CZ"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,DE"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,DK"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,EA20"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,EA21"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,EE"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,EL"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,ES"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,EU27_2020"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,FI"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,FR"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,GE"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,HR"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,HU"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,IE"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,IS"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,IT"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,LI"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,LT"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,LU"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,LV"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,MD"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,MK"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,NL"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,NO"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,PL"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,PT"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,RO"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,RS"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,SE"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,SI"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,SK"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,TR"	0	0	0	0
"A,FC_IND_E,C0360,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC_IND_E,C0360,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_E,C0360,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,AL"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,AT"	1016.405	881.142	828.85	946.157
"A,FC_IND_E,C0371,TJ_GCV,BA"	1159	1190	908	: 
"A,FC_IND_E,C0371,TJ_GCV,BE"	2011.1	649	1009.9	1378.4
"A,FC_IND_E,C0371,TJ_GCV,BG"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,CZ"	5504.232	4248.143	2532.396	591.804
"A,FC_IND_E,C0371,TJ_GCV,DE"	53624.641	53027.14	66820.671	55367.427
"A,FC_IND_E,C0371,TJ_GCV,DK"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,EA20"	69134.017	71046.359	81067.914	70389.838
"A,FC_IND_E,C0371,TJ_GCV,EA21"	69134.017	71046.359	81067.914	70389.838
"A,FC_IND_E,C0371,TJ_GCV,EE"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,EL"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,ES"	1241	968.036	691.591	853.167
"A,FC_IND_E,C0371,TJ_GCV,EU27_2020"	89437.256	87096.687	92295	80367.922
"A,FC_IND_E,C0371,TJ_GCV,FI"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,FR"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,GE"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,HR"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,HU"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,IE"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,IS"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,IT"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,LI"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,LT"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,LU"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,LV"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,MD"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,MK"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,NL"	3466.871	5659.041	4792.902	5837.687
"A,FC_IND_E,C0371,TJ_GCV,NO"	2424.796	2794.31	2774.417	3096.52
"A,FC_IND_E,C0371,TJ_GCV,PL"	8498.862	6622.56	6200	7665.579
"A,FC_IND_E,C0371,TJ_GCV,PT"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,RO"	6300.145	5179.625	2494.69	1720.701
"A,FC_IND_E,C0371,TJ_GCV,RS"	644.946	1040.431	1919.512	2133.081
"A,FC_IND_E,C0371,TJ_GCV,SE"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,SI"	0	0	0	0
"A,FC_IND_E,C0371,TJ_GCV,SK"	7774	9862	6924	6007
"A,FC_IND_E,C0371,TJ_GCV,TR"	10903.041	9851.624	10191.573	17192.238
"A,FC_IND_E,C0371,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC_IND_E,C0371,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_E,C0371,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,AL"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,AT"	135.771	121.953	122.013	141.36
"A,FC_IND_E,C0379,TJ_GCV,BA"	0	0	0	: 
"A,FC_IND_E,C0379,TJ_GCV,BE"	244.6	271.6	513.9	1824.8
"A,FC_IND_E,C0379,TJ_GCV,BG"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,CZ"	2293.785	2316.139	2167.181	2007.871
"A,FC_IND_E,C0379,TJ_GCV,DE"	7932.298	9052.571	8405.321	8548.494
"A,FC_IND_E,C0379,TJ_GCV,DK"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,EA20"	14363.206	14579.865	13787.357	15394.64
"A,FC_IND_E,C0379,TJ_GCV,EA21"	14363.206	14579.865	13787.357	15394.64
"A,FC_IND_E,C0379,TJ_GCV,EE"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,EL"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,ES"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,EU27_2020"	18340.629	18901.044	17957.072	19920.756
"A,FC_IND_E,C0379,TJ_GCV,FI"	2488	2081	1811	1528
"A,FC_IND_E,C0379,TJ_GCV,FR"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,GE"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,HR"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,HU"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,IE"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,IS"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,IT"	936.537	829.741	390.123	847.986
"A,FC_IND_E,C0379,TJ_GCV,LI"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,LT"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,LU"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,LV"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,MD"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,MK"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,NL"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,NO"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,PL"	1683.638	2005.04	2002.534	2101.193
"A,FC_IND_E,C0379,TJ_GCV,PT"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,RO"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,RS"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,SE"	0	0	0	417.053
"A,FC_IND_E,C0379,TJ_GCV,SI"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,SK"	2626	2223	2545	2504
"A,FC_IND_E,C0379,TJ_GCV,TR"	0	0	0	0
"A,FC_IND_E,C0379,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC_IND_E,C0379,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_E,C0379,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_E,G3000,TJ_GCV,AL"	301.4	274.469	527.428	637.8
"A,FC_IND_E,G3000,TJ_GCV,AT"	129957.797	123522.978	107374.055	105667.95
"A,FC_IND_E,G3000,TJ_GCV,BA"	3662	3766	3104	: 
"A,FC_IND_E,G3000,TJ_GCV,BE"	197977.5	167207.2	167081.1	177667.100 d
"A,FC_IND_E,G3000,TJ_GCV,BG"	43635.736	35722.522	32519.628	34155.109
"A,FC_IND_E,G3000,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_E,G3000,TJ_GCV,CZ"	103827.663	93168.543	82620.887	81589.696
"A,FC_IND_E,G3000,TJ_GCV,DE"	953288.532	837828.3	791557.613	782835.41
"A,FC_IND_E,G3000,TJ_GCV,DK"	33897.813	26562.628	26764.125	28643.634
"A,FC_IND_E,G3000,TJ_GCV,EA20"	3261025.955	2838523.443	2689375.373	2710655.187
"A,FC_IND_E,G3000,TJ_GCV,EA21"	3304661.691	2874245.965	2721895.001	2744810.296
"A,FC_IND_E,G3000,TJ_GCV,EE"	4589.113	2987.938	2185.257	2530.532
"A,FC_IND_E,G3000,TJ_GCV,EL"	23604.978	26454.285	25952.365	28942.42
"A,FC_IND_E,G3000,TJ_GCV,ES"	435834	362639	354437	361651.1
"A,FC_IND_E,G3000,TJ_GCV,EU27_2020"	3834418.823	3317932.239	3131875.1	3173167.05
"A,FC_IND_E,G3000,TJ_GCV,FI"	32027	25615	23263	22577
"A,FC_IND_E,G3000,TJ_GCV,FR"	487109.726	422936.025	388220.36	400603.648
"A,FC_IND_E,G3000,TJ_GCV,GE"	9064.479	10484.878	9714.715	10420.118
"A,FC_IND_E,G3000,TJ_GCV,HR"	17290	15547.689	15811.334	15302.379
"A,FC_IND_E,G3000,TJ_GCV,HU"	67424	59132	54173	56537
"A,FC_IND_E,G3000,TJ_GCV,IE"	46181.775	42594.179	39886.133	43269.289
"A,FC_IND_E,G3000,TJ_GCV,IS"	0	: 	0	: 
"A,FC_IND_E,G3000,TJ_GCV,IT"	542672.462	472724.907	450238.866	446514.443
"A,FC_IND_E,G3000,TJ_GCV,LI"	0	0	0	: 
"A,FC_IND_E,G3000,TJ_GCV,LT"	14013	12412	11609	12110
"A,FC_IND_E,G3000,TJ_GCV,LU"	11727.09	8327.466	8066.919	8667.072
"A,FC_IND_E,G3000,TJ_GCV,LV"	5092.245	3550.495	3774.459	3997.792
"A,FC_IND_E,G3000,TJ_GCV,MD"	3159	2683.4	2698.2	2512.5
"A,FC_IND_E,G3000,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_E,G3000,TJ_GCV,MK"	1912.2	1674.074	1829.363	2038.484
"A,FC_IND_E,G3000,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_E,G3000,TJ_GCV,NL"	238259.786	205672.721	195838.119	191470.93
"A,FC_IND_E,G3000,TJ_GCV,NO"	13917.228	12630.407	11485.224	9930.958
"A,FC_IND_E,G3000,TJ_GCV,PL"	197241.686	170168.04	170397.151	181416.948
"A,FC_IND_E,G3000,TJ_GCV,PT"	60917.878	54040.583	52447.675	53365.834
"A,FC_IND_E,G3000,TJ_GCV,RO"	112367.223	82407.632	66810.052	70583.733
"A,FC_IND_E,G3000,TJ_GCV,RS"	22047.991	23183.365	22793.721	23034.901
"A,FC_IND_E,G3000,TJ_GCV,SE"	14998.747	12247.431	9214.885	9585.743
"A,FC_IND_E,G3000,TJ_GCV,SI"	22206.891	18694.773	17731.125	18528.289
"A,FC_IND_E,G3000,TJ_GCV,SK"	38684	35654	33793	34954
"A,FC_IND_E,G3000,TJ_GCV,TR"	512528.466	421085.971	408129.285	482415.079
"A,FC_IND_E,G3000,TJ_GCV,UA"	116201.479	47716.622	: 	: 
"A,FC_IND_E,G3000,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_E,G3000,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,AL"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,AT"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,BA"	0	0	0	: 
"A,FC_IND_FBT_E,C0350,TJ_GCV,BE"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,BG"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,CZ"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,DE"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,DK"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,EA20"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,EA21"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,EE"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,EL"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,ES"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,EU27_2020"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,FI"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,FR"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,GE"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,HR"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,HU"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,IE"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,IS"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,IT"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,LI"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,LT"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,LU"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,LV"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,MD"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,MK"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,NL"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,NO"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,PL"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,PT"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,RO"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,RS"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,SE"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,SI"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,SK"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,TR"	0	0	0	0
"A,FC_IND_FBT_E,C0350,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC_IND_FBT_E,C0350,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_FBT_E,C0350,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,AL"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,AT"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,BA"	0	0	0	: 
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,BE"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,BG"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,CY"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,CZ"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,DE"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,DK"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,EA20"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,EA21"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,EE"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,EL"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,ES"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,EU27_2020"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,FI"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,FR"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,GE"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,HR"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,HU"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,IE"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,IS"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,IT"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,LI"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,LT"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,LU"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,LV"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,MD"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,ME"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,MK"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,MT"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,NL"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,NO"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,PL"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,PT"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,RO"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,RS"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,SE"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,SI"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,SK"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,TR"	0	0	0	0
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC_IND_FBT_E,C0350-0370,TJ_GCV,XK"	0	0	0	0
"A,FC_IND_FBT_E,C0360,TJ_GCV,AL"	0	0	0	0
"A,FC_IND_FBT_E,C0360,TJ_GCV,AT"	0	0	0	0
